코드,시도,시군구,읍면동,위도,경도
1117011300,서울특별시,용산구,원효로2가,37.536307,126.963165
1117011400,서울특별시,용산구,신창동,37.53573,126.955199
1117011500,서울특별시,용산구,산천동,37.535428,126.952396
1117011600,서울특별시,용산구,청암동,37.53504,126.9465
1117011700,서울특별시,용산구,원효로3가,37.53414,126.956862
1117011800,서울특별시,용산구,원효로4가,37.533504,126.952763
1117011900,서울특별시,용산구,효창동,37.543291,126.961214
1117012000,서울특별시,용산구,도원동,37.539188,126.95794
1117012100,서울특별시,용산구,용문동,37.537571,126.959936
1117012200,서울특별시,용산구,문배동,37.536423,126.969346
1117012300,서울특별시,용산구,신계동,37.534581,126.964922
1117012400,서울특별시,용산구,한강로1가,37.534384,126.973765
1117012500,서울특별시,용산구,한강로2가,37.531715,126.970242
1117012600,서울특별시,용산구,용산동3가,37.533189,126.974319
1117012700,서울특별시,용산구,용산동5가,37.527123,126.97083
1117012800,서울특별시,용산구,한강로3가,37.524659,126.963299
1117012900,서울특별시,용산구,이촌동,37.524133,126.961987
1117013000,서울특별시,용산구,이태원동,37.5367,126.992151
1117013100,서울특별시,용산구,한남동,37.533889,127.003955
1117013200,서울특별시,용산구,동빙고동,37.523599,126.995949
1117013300,서울특별시,용산구,서빙고동,37.521042,126.993023
1117013400,서울특별시,용산구,주성동,37.522591,126.998382
1117013500,서울특별시,용산구,용산동6가,37.51915,126.983164
1117013600,서울특별시,용산구,보광동,37.528858,126.999766
1120010100,서울특별시,성동구,상왕십리동,37.569332,127.025349
1120010200,서울특별시,성동구,하왕십리동,37.562462,127.029586
1120010300,서울특별시,성동구,홍익동,37.566144,127.032921
1120010400,서울특별시,성동구,도선동,37.563897,127.033258
1120010500,서울특별시,성동구,마장동,37.567305,127.039084
1120010600,서울특별시,성동구,사근동,37.561371,127.046789
1120010700,서울특별시,성동구,행당동,37.559076,127.035869
1120010800,서울특별시,성동구,응봉동,37.551169,127.031462
1120010900,서울특별시,성동구,금호동1가,37.554697,127.023412
1120011000,서울특별시,성동구,금호동2가,37.552482,127.020133
1120011100,서울특별시,성동구,금호동3가,37.549504,127.021812
1120011200,서울특별시,성동구,금호동4가,37.547468,127.02006
1120011300,서울특별시,성동구,옥수동,37.542764,127.014662
1120011400,서울특별시,성동구,성수동1가,37.544661,127.046772
1120011500,서울특별시,성동구,성수동2가,37.541123,127.056125
1120011800,서울특별시,성동구,송정동,37.552124,127.067652
1120012200,서울특별시,성동구,용답동,37.564354,127.052795
1121510100,서울특별시,광진구,중곡동,37.561882,127.084745
1121510200,서울특별시,광진구,능동,37.553729,127.082381
1121510300,서울특별시,광진구,구의동,37.544655,127.089493
1121510400,서울특별시,광진구,광장동,37.546992,127.103926
1121510500,서울특별시,광진구,자양동,37.534692,127.074327
1121510700,서울특별시,광진구,화양동,37.544427,127.070047
1121510900,서울특별시,광진구,군자동,37.553878,127.073516
1123010100,서울특별시,동대문구,신설동,37.575204,127.026023
1123010200,서울특별시,동대문구,용두동,37.576328,127.034621
1123010300,서울특별시,동대문구,제기동,37.584134,127.03796
1123010400,서울특별시,동대문구,전농동,37.579797,127.053848
1123010500,서울특별시,동대문구,답십리동,37.569883,127.056757
1123010600,서울특별시,동대문구,장안동,37.570749,127.068233
1123010700,서울특별시,동대문구,청량리동,37.586643,127.044621
1123010800,서울특별시,동대문구,회기동,37.591447,127.051971
1123010900,서울특별시,동대문구,휘경동,37.589592,127.061228
1123011000,서울특별시,동대문구,이문동,37.598851,127.062465
1126010100,서울특별시,중랑구,면목동,37.58442,127.086487
1126010200,서울특별시,중랑구,상봉동,37.596267,127.085704
1126010300,서울특별시,중랑구,중화동,37.59975,127.077718
1126010400,서울특별시,중랑구,묵동,37.611266,127.077829
1126010500,서울특별시,중랑구,망우동,37.596678,127.100419
1126010600,서울특별시,중랑구,신내동,37.607237,127.098924
1129010100,서울특별시,성북구,성북동,37.594567,126.997514
1129010200,서울특별시,성북구,성북동1가,37.589374,127.003652
1129010300,서울특별시,성북구,돈암동,37.598415,127.020288
1129010400,서울특별시,성북구,동소문동1가,37.589858,127.00746
1129010500,서울특별시,성북구,동소문동2가,37.588696,127.008412
1129010600,서울특별시,성북구,동소문동3가,37.590052,127.010816
1129010700,서울특별시,성북구,동소문동4가,37.591541,127.010756
1129010800,서울특별시,성북구,동소문동5가,37.591666,127.01559
1129010900,서울특별시,성북구,동소문동6가,37.59377,127.014858
1129011000,서울특별시,성북구,동소문동7가,37.596303,127.014721
1129011100,서울특별시,성북구,삼선동1가,37.585059,127.007942
1129011200,서울특별시,성북구,삼선동2가,37.585259,127.010538
1129011300,서울특별시,성북구,삼선동3가,37.586298,127.012802
1129011400,서울특별시,성북구,삼선동4가,37.589818,127.013135
1129011500,서울특별시,성북구,삼선동5가,37.58825,127.015789
1129011600,서울특별시,성북구,동선동1가,37.592065,127.01826
1129011700,서울특별시,성북구,동선동2가,37.590091,127.020053
1129011800,서울특별시,성북구,동선동3가,37.594108,127.020597
1129011900,서울특별시,성북구,동선동4가,37.595087,127.018541
1129012000,서울특별시,성북구,동선동5가,37.596185,127.016726
1129012100,서울특별시,성북구,안암동1가,37.588393,127.021456
1129012200,서울특별시,성북구,안암동2가,37.586638,127.022973
1129012300,서울특별시,성북구,안암동3가,37.583915,127.02328
1129012400,서울특별시,성북구,안암동4가,37.580811,127.024633
1129012500,서울특별시,성북구,안암동5가,37.586083,127.029493
1129012600,서울특별시,성북구,보문동4가,37.582645,127.021437
1129012700,서울특별시,성북구,보문동5가,37.582359,127.019936
1129012800,서울특별시,성북구,보문동6가,37.580444,127.019694
1129012900,서울특별시,성북구,보문동7가,37.580033,127.02182
1129013000,서울특별시,성북구,보문동1가,37.586226,127.019779
1129013100,서울특별시,성북구,보문동2가,37.585602,127.018306
1129013200,서울특별시,성북구,보문동3가,37.584277,127.017551
1129013300,서울특별시,성북구,정릉동,37.608442,127.008288
1129013400,서울특별시,성북구,길음동,37.607316,127.02476
1129013500,서울특별시,성북구,종암동,37.597405,127.035032
1129013600,서울특별시,성북구,하월곡동,37.605662,127.035753
1129013700,서울특별시,성북구,상월곡동,37.606723,127.048393
1129013800,서울특별시,성북구,장위동,37.614232,127.050118
1129013900,서울특별시,성북구,석관동,37.608823,127.060712
1130510100,서울특별시,강북구,미아동,37.621298,127.024902
1130510200,서울특별시,강북구,번동,37.635123,127.032072
1130510300,서울특별시,강북구,수유동,37.639388,127.017183
1130510400,서울특별시,강북구,우이동,37.658785,127.01119
1132010500,서울특별시,도봉구,쌍문동,37.652731,127.02871
1132010600,서울특별시,도봉구,방학동,37.666224,127.03665
1132010700,서울특별시,도봉구,창동,37.64344,127.039413
1132010800,서울특별시,도봉구,도봉동,37.678103,127.043249
1135010200,서울특별시,노원구,월계동,37.622192,127.05865
1135010300,서울특별시,노원구,공릉동,37.623601,127.077388
1135010400,서울특별시,노원구,하계동,37.63689,127.073145
1135010500,서울특별시,노원구,상계동,37.6671,127.072189
1135010600,서울특별시,노원구,중계동,37.646989,127.082411
1138010100,서울특별시,은평구,수색동,37.585121,126.89426
1138010200,서울특별시,은평구,녹번동,37.605253,126.929107
1138010300,서울특별시,은평구,불광동,37.620465,126.927435
1138010400,서울특별시,은평구,갈현동,37.621223,126.914993
1138010500,서울특별시,은평구,구산동,37.61139,126.910297
1138010600,서울특별시,은평구,대조동,37.612276,126.92285
1138010700,서울특별시,은평구,응암동,37.592677,126.920257
1138010800,서울특별시,은평구,역촌동,37.60477,126.915663
1138010900,서울특별시,은평구,신사동,37.595711,126.909195
1138011000,서울특별시,은평구,증산동,37.584724,126.907223
1138011400,서울특별시,은평구,진관동,37.644355,126.936524
1141010100,서울특별시,서대문구,충정로2가,37.565192,126.964529
1141010200,서울특별시,서대문구,충정로3가,37.562611,126.961351
1141010300,서울특별시,서대문구,합동,37.561567,126.966566
1141010400,서울특별시,서대문구,미근동,37.563162,126.967026
1141010500,서울특별시,서대문구,냉천동,37.567257,126.96389
1141010600,서울특별시,서대문구,천연동,37.568285,126.960571
1141010700,서울특별시,서대문구,옥천동,37.569686,126.96089
1141010800,서울특별시,서대문구,영천동,37.570759,126.96046
1141010900,서울특별시,서대문구,현저동,37.576486,126.95422
1141011000,서울특별시,서대문구,북아현동,37.561666,126.95617
1141011100,서울특별시,서대문구,홍제동,37.588734,126.946107
1141011200,서울특별시,서대문구,대현동,37.558086,126.944504
1141011300,서울특별시,서대문구,대신동,37.566438,126.945199
1141011400,서울특별시,서대문구,신촌동,37.568134,126.946792
1141011500,서울특별시,서대문구,봉원동,37.569952,126.947063
1141011600,서울특별시,서대문구,창천동,37.558584,126.934113
1141011700,서울특별시,서대문구,연희동,37.570389,126.929628
1141011800,서울특별시,서대문구,홍은동,37.59156,126.938775
1141011900,서울특별시,서대문구,북가좌동,37.580344,126.912261
1141012000,서울특별시,서대문구,남가좌동,37.577538,126.922311
1144010100,서울특별시,마포구,아현동,37.555483,126.955998
1144010200,서울특별시,마포구,공덕동,37.548828,126.959006
1144010300,서울특별시,마포구,신공덕동,37.544374,126.956854
1144010400,서울특별시,마포구,도화동,37.539966,126.95
1144010500,서울특별시,마포구,용강동,37.541967,126.940414
1144010600,서울특별시,마포구,토정동,37.54035,126.940474
1144010700,서울특별시,마포구,마포동,37.537003,126.945323
1144010800,서울특별시,마포구,대흥동,37.551055,126.943731
1144010900,서울특별시,마포구,염리동,37.551546,126.947279
1144011000,서울특별시,마포구,노고산동,37.554402,126.938556
1144011100,서울특별시,마포구,신수동,37.547351,126.937074
1144011200,서울특별시,마포구,현석동,37.54384,126.933903
1144011300,서울특별시,마포구,구수동,37.545679,126.932695
1144011400,서울특별시,마포구,창전동,37.550966,126.929835
1144011500,서울특별시,마포구,상수동,37.547431,126.922946
1144011600,서울특별시,마포구,하중동,37.54575,126.928674
1144011700,서울특별시,마포구,신정동,37.54421,126.930866
1144011800,서울특별시,마포구,당인동,37.54625,126.920245
1144012000,서울특별시,마포구,서교동,37.55391,126.918985
1144012100,서울특별시,마포구,동교동,37.55765,126.925663
1144012200,서울특별시,마포구,합정동,37.549046,126.911558
1144012300,서울특별시,마포구,망원동,37.55662,126.903976
1144012400,서울특별시,마포구,연남동,37.562962,126.921783
1144012500,서울특별시,마포구,성산동,37.563317,126.91087
1144012600,서울특별시,마포구,중동,37.5704,126.907656
1144012700,서울특별시,마포구,상암동,37.577131,126.893488
1147010100,서울특별시,양천구,신정동,37.521636,126.857957
1147010200,서울특별시,양천구,목동,37.539776,126.869079
1147010300,서울특별시,양천구,신월동,37.529444,126.834248
1150010100,서울특별시,강서구,염창동,37.551366,126.8713
1150010200,서울특별시,강서구,등촌동,37.551325,126.858411
1150010300,서울특별시,강서구,화곡동,37.538358,126.847336
1150010400,서울특별시,강서구,가양동,37.568238,126.845059
1150010500,서울특별시,강서구,마곡동,37.566092,126.830395
1150010600,서울특별시,강서구,내발산동,37.552616,126.83573
1150010700,서울특별시,강서구,외발산동,37.546721,126.821871
1150010800,서울특별시,강서구,공항동,37.558805,126.813297
1150010900,서울특별시,강서구,방화동,37.569138,126.812192
1150011000,서울특별시,강서구,개화동,37.582069,126.801198
1150011100,서울특별시,강서구,과해동,37.560661,126.794953
1150011200,서울특별시,강서구,오곡동,37.554615,126.775768
1150011300,서울특별시,강서구,오쇠동,37.541148,126.796575
1153010100,서울특별시,구로구,신도림동,37.509454,126.880425
1153010200,서울특별시,구로구,구로동,37.4929,126.886427
1153010300,서울특별시,구로구,가리봉동,37.482944,126.888062
